bldg_id,BuildingType,RC,WallArea,surfaceArea,OverallHeight,Orientation,GalzingArea,GlazingAreaDistribution,,HeatingEnergykwh,CoolingEnergy
541251,Single-Family Detached,0.99988623,2038.8,2796.8,2,Southeast,198.5,0.097361193,,8581.414006,3697.09155
541290,Single-Family Detached,0.979627785,2629.8,4126.8,2,Northeast,440,0.167313104,,8757.549719,7648.568789
541336,Single-Family Detached,0.832924253,2027.8,4570.2,1,East,108,0.05325969,,2753.109634,3052.335196
541358,Single-Family Detached,0.979627785,3085.8,4904.8,2,Northwest,352,0.114070905,,4562.530421,5669.459852
541385,Single-Family Detached,0.832924253,1611.8,3510.2,1,North,123.8,0.076808537,,9853.928593,4027.968788
541431,Single-Family Detached,0.968042554,2946.8,4797.2,2,Northwest,489.2,0.166010588,,3931.548406,6929.372383
541438,Mobile Home,0.906940775,991.2,1872.2,1,West,148.6,0.14991929,,929.0352924,3443.585075
541461,Single-Family Attached,0.988871039,782.4,1985.4,2,East,93.9,0.120015337,,3601.843452,2169.898204
541493,Single-Family Detached,0.832924253,1898.8,4119.2,1,North,149,0.078470613,,14077.08271,361.6497006
541504,Single-Family Detached,0.871514547,1637.6,3332.5,1,North,94,0.057401075,,6110.531813,5478.084444
541550,Single-Family Detached,0.968042554,3101,4900,2,South,407.6,0.13144147,,36311.5056,11936.49162
541610,Single-Family Detached,0.832924253,2027.8,4570.2,1,Southeast,108,0.05325969,,2627.968286,5068.078016
541611,Single-Family Detached,0.871514547,1429,2945,1,Southwest,125.4,0.087753674,,8397.951516,5073.060225
541624,50 or more Unit,0.561317789,416.7,416.7,11,South,125.1,0.300215983,,1123.04834,2452.418716
541703,10 to 19 Unit,0.997557105,487.9,1341.9,2,South,43.9,0.089977454,,3029.182582,1915.805586
541724,Single-Family Detached,0.832924253,1611.8,3510.2,1,South,206.4,0.12805559,,8683.402738,3170.735908
541757,Single-Family Attached,0.999939426,586,1189.5,2,Southeast,70.4,0.120136519,,5544.025434,1818.212919
541774,Single-Family Detached,0.871514547,1637.6,3332.5,1,Southeast,94,0.057401075,,10346.87413,3014.235957
541781,20 to 49 Unit,0.98165708,684.8,2366.8,3,Northeast,102.7,0.149970794,,1438.685883,1916.684799
541841,50 or more Unit,0.545545329,174.3,174.3,13,Southwest,52.3,0.300057372,,302.1562734,611.6393235
541903,Mobile Home,0.906940775,991.2,1872.2,1,South,118.8,0.119854722,,1842.244747,2189.533965
541971,Single-Family Detached,0.871514547,1234.6,2243,1,North,65.5,0.053053621,,1777.476041,5186.478729
541988,Single-Family Detached,0.832924253,1611.8,3510.2,1,East,165.2,0.102494106,,22334.94625,3001.340829
542031,Single-Family Detached,0.832924253,1611.8,3510.2,1,Northwest,247.6,0.153617074,,11707.60312,5628.429903
542063,Single-Family Detached,0.871514547,1340.8,2713.8,1,Northwest,175.4,0.130817422,,4127.612952,8454.514233
542154,Single-Family Detached,0.801044342,2265.2,5345.4,1,Northeast,164.4,0.072576373,,5174.169744,2483.77732
542165,20 to 49 Unit,0.715710976,662.2,662.2,7,North,119.3,0.180157052,,2026.000308,1292.73649
542171,Single-Family Detached,0.968042554,2717,4372,2,North,407.6,0.150018403,,2828.721969,5240.110734
542278,Single-Family Detached,0.832924253,1611.8,3510.2,1,East,165.2,0.102494106,,9892.907045,5614.655562
542280,Single-Family Detached,0.832924253,2027.8,4570.2,1,East,180,0.088766151,,9398.203078,3710.572819
542296,Single-Family Detached,0.871514547,1637.6,3332.5,1,West,156.6,0.095627748,,211.8903837,2106.301782
542312,Single-Family Detached,0.871514547,1340.8,2713.8,1,South,140.4,0.104713604,,5385.473985,6199.332348
542337,5 to 9 Unit,0.99999585,563.3,1701.3,2,West,50.7,0.090005326,,979.4435165,575.5915818
542501,Single-Family Detached,0.871514547,1340.8,2713.8,1,East,175.4,0.130817422,,4836.2588,2697.719201
542534,Single-Family Detached,0.832924253,1611.8,3510.2,1,East,123.8,0.076808537,,12732.76572,5067.784946
542550,Mobile Home,0.832924253,1376,3074,1,West,165.2,0.12005814,,1893.239113,5563.661197
542595,Single-Family Detached,0.871514547,1340.8,2713.8,1,South,175.4,0.130817422,,2870.338061,8026.63047
542634,50 or more Unit,0.943945833,174.3,174.3,3,Southwest,20.9,0.119908204,,274.0214507,443.4165292
542696,Single-Family Detached,0.906940775,1421.4,2728.3,1,North,158,0.111158013,,131.5889105,2545.029174
542700,Single-Family Detached,0.968042554,3402.8,5575.2,2,Northeast,314.5,0.092423886,,21952.78158,2811.137705
542712,Single-Family Detached,0.801044342,1850.6,4605.6,1,North,164.4,0.088836053,,26399.25586,3459.117841
542726,Single-Family Detached,0.871514547,1637.6,3332.5,1,Northwest,94,0.057401075,,9442.45681,2484.070391
542750,Single-Family Detached,0.832924253,2027.8,4570.2,1,Southeast,180,0.088766151,,5090.644489,3719.951094
542784,Single-Family Detached,0.928814344,4463.8,8070,2,East,200.2,0.04484968,,10647.56505,7825.290644
542795,Single-Family Detached,0.801044342,1558.6,3737.6,1,North,187,0.119979469,,0,4578.063188
542796,Single-Family Detached,0.832924253,1611.8,3510.2,1,Southwest,123.8,0.076808537,,3074.022455,3438.895937
542810,Mobile Home,0.670787006,2496,8083,1,Northwest,748.8,0.3,,3867.658913,8078.504049
542849,Single-Family Detached,0.998034609,1785.6,2370.1,2,North,420.4,0.235439068,,2316.433739,7674.652115
542851,Single-Family Detached,0.871514547,1170.2,2398.2,1,North,105.4,0.090070073,,17051.461,3594.516676
542997,Single-Family Detached,0.906940775,1113.6,2098.6,1,North,118.8,0.106681034,,0,81.76682858
543009,Mobile Home,0.937146424,840.8,1474.8,1,East,75.6,0.089914367,,2364.790465,3031.234078
543088,Single-Family Detached,0.801044342,2265.2,5345.4,1,East,123.4,0.054476426,,12168.31083,5751.519752
543123,Single-Family Detached,0.832924253,2027.8,4570.2,1,West,108,0.05325969,,6093.24062,6717.482
543134,2 Unit,0.989937806,833.4,1456.4,2,South,100,0.119990401,,5463.43089,1315.009892
543168,Single-Family Detached,0.832924253,1611.8,3510.2,1,South,247.6,0.153617074,,11702.03476,11876.41205
543320,Single-Family Detached,0.995742895,1946,2795,2,North,174.9,0.08987667,,21809.7629,2404.061988
543351,Single-Family Detached,0.801044342,1861.2,4297.4,1,East,280.6,0.150762949,,28082.36301,5659.202365
543358,Mobile Home,0.906940775,991.2,1872.2,1,West,59.4,0.059927361,,4255.68501,2511.326001
543375,2 Unit,0.880032866,764.5,1902.5,1,Southwest,68.8,0.08999346,,1806.783148,1910.823378
543406,3 or 4 Unit,0.995949589,929.4,929.4,2,Southeast,139.4,0.14998924,,1134.185042,3314.926874
543420,10 to 19 Unit,0.943945833,174.3,1028.3,3,North,31.4,0.180149168,,803.3078033,1896.169824
543513,Single-Family Detached,0.979627785,3085.8,5065.8,2,West,281.8,0.091321537,,7253.215916,8040.990953
543521,Single-Family Detached,0.99988623,2142,2989.4,2,South,148.8,0.069467787,,1846.640814,2605.401814
543538,Single-Family Detached,0.832924253,2027.8,4570.2,1,East,144.1,0.071062235,,5175.342028,3580.449265
543572,Mobile Home,0.906940775,991.2,1872.2,1,West,148.6,0.14991929,,3214.110426,2286.247419
543614,Single-Family Detached,0.801044342,2265.2,5345.4,1,Southeast,123.4,0.054476426,,5125.813018,2693.616206
543616,Single-Family Detached,0.801044342,1861.2,4297.4,1,Southeast,140.4,0.075435203,,15188.70128,8876.243502
543657,Single-Family Detached,0.871514547,1637.6,3332.5,1,North,156.6,0.095627748,,2976.136718,4449.99113
543682,Single-Family Detached,0.988418785,2588.2,3965.7,2,Southeast,189.9,0.073371455,,24166.0543,7274.610104
543720,Single-Family Detached,0.871514547,1340.8,2713.8,1,East,70.2,0.052356802,,15133.60392,5428.848504
543721,Single-Family Detached,0.968042554,3402.8,5575.2,2,East,235.8,0.069295874,,8710.072205,4666.57065
543725,Single-Family Detached,0.801044342,1861.2,4297.4,1,West,140.4,0.075435203,,9422.821048,3232.573904
543735,10 to 19 Unit,0.962018974,563.3,563.3,3,East,101.4,0.180010652,,1415.240198,2948.881108
543825,Single-Family Attached,0.988871039,782.4,1985.4,2,North,93.9,0.120015337,,9079.927896,4349.467753
543833,20 to 49 Unit,0.92112127,416.7,1039.7,3,East,62.5,0.149988001,,6198.453134,2351.895339
543836,10 to 19 Unit,0.900316034,563.3,563.3,4,East,101.4,0.180010652,,812.0999354,1745.238223
544008,Single-Family Detached,0.937146424,1018.6,1695.1,1,Northwest,92.6,0.090909091,,529.5794238,2103.077999
544022,Mobile Home,0.906940775,991.2,1872.2,1,South,89.2,0.089991929,,1447.771087,890.0568401
544044,Single-Family Detached,0.801044342,1850.6,4605.6,1,Southwest,164.4,0.088836053,,10150.22344,3957.924802
544095,Single-Family Detached,0.801044342,1861.2,4297.4,1,West,280.6,0.150762949,,26152.78309,9305.59262
544098,Single-Family Detached,0.801044342,1861.2,4297.4,1,West,280.6,0.150762949,,3833.369598,7982.96288
544150,Single-Family Detached,0.801044342,2142,4900.1,1,West,170.2,0.07945845,,7659.412419,1429.307609
544216,Single-Family Detached,0.968042554,3402.8,5575.2,2,West,393.1,0.115522511,,11717.8606,4072.22252
544371,Single-Family Detached,0.928814344,3917.8,7041,2,West,423.6,0.108121905,,13706.34781,10736.65866
544380,Single-Family Detached,0.871514547,1340.8,2713.8,1,North,140.4,0.104713604,,3327.235859,3321.374438
544387,Single-Family Detached,0.995742895,2466,3576.2,2,Southeast,583.7,0.236699108,,9069.96348,6988.279668
544428,Single-Family Detached,0.988418785,2811.6,4512.6,2,West,316.1,0.112427088,,22833.16708,5699.060031
544435,Single-Family Detached,0.832924253,1376,3074,1,Southwest,165.2,0.12005814,,1633.871216,3113.880121
544465,Single-Family Detached,0.801044342,1558.6,3737.6,1,South,140.4,0.090080842,,6687.588751,3627.633706
544527,Single-Family Detached,0.670787006,2698.6,6787.8,1,East,181.4,0.06722004,,2053.255917,4750.388977
544575,Single-Family Detached,0.832924253,1611.8,3510.2,1,South,247.6,0.153617074,,12084.49251,7168.518376
544581,Single-Family Detached,0.928814344,4373.8,7980,2,South,309.1,0.070670813,,4500.692425,6806.282533
544607,Mobile Home,0.906940775,991.2,1872.2,1,South,89.2,0.089991929,,3797.321856,1790.95731
544614,Single-Family Detached,0.801044342,2265.2,5345.4,1,Northwest,246.7,0.108908706,,12355.58325,2284.488992
544661,Mobile Home,0.832924253,1376,3074,1,West,247.6,0.17994186,,2146.745589,3560.22736
544692,Single-Family Detached,0.995742895,1946,2795,2,East,116.7,0.059969168,,1875.654849,2926.021565
544701,5 to 9 Unit,0.997557105,487.9,1341.9,2,Southwest,73.1,0.149825784,,4027.089575,67.99248828
544712,5 to 9 Unit,0.962018974,764.5,764.5,3,Northeast,137.6,0.17998692,,6807.747889,1516.349717
544728,Single-Family Detached,0.871514547,1637.6,3332.5,1,Southwest,156.6,0.095627748,,7068.288071,4086.583002
544752,Single-Family Detached,0.744529875,2766.8,7111.4,1,South,154.4,0.05580454,,2064.392618,5968.978486
544780,50 or more Unit,0.588824615,174.3,174.3,11,North,52.3,0.300057372,,484.446479,1383.00238
544819,5 to 9 Unit,0.959311028,299.6,299.6,2,North,35.9,0.119826435,,508.1852357,81.76682858
544839,Single-Family Detached,0.871514547,1340.8,2713.8,1,Northeast,105.4,0.078609785,,3481.391243,2735.525369
544896,Single-Family Detached,0.801044342,2265.2,5345.4,1,East,246.7,0.108908706,,4269.752421,4449.111916
544914,Single-Family Detached,0.801044342,1861.2,4297.4,1,Southwest,93.6,0.050290135,,2032.447872,1785.388959
544959,Single-Family Detached,0.801044342,1861.2,4297.4,1,South,187,0.100472813,,5582.124674,5208.75213
544963,Single-Family Detached,0.871514547,1637.6,3332.5,1,South,188.2,0.114924279,,900.6073986,3881.433253
545007,2 Unit,0.99999585,1126.6,1126.6,2,Southeast,169,0.150008876,,4340.382549,3083.40073
545028,Mobile Home,0.773567127,1728,4406,1,East,311,0.179976852,,3319.909083,2467.658411
545161,Single-Family Detached,0.801044342,1253.6,2471.6,1,North,99.2,0.0791321,,3267.15629,3671.008226
545167,Mobile Home,0.906940775,991.2,1872.2,1,Northwest,118.8,0.119854722,,602.8471913,1287.754283
545196,Single-Family Detached,0.99988623,2142,2989.4,2,Southeast,148.8,0.069467787,,2406.992699,4928.576187
545226,Single-Family Attached,0.988871039,782.4,1858.4,2,Northeast,93.9,0.120015337,,10350.97712,3008.081464
545243,Mobile Home,0.906940775,991.2,1872.2,1,North,148.6,0.14991929,,2857.149863,2860.959787
545278,Single-Family Detached,0.968042554,3466.7,5776.3,2,South,227.1,0.065508985,,38064.36367,8489.682761
545298,10 to 19 Unit,0.997557105,487.9,487.9,2,North,58.5,0.119901619,,9310.281757,1440.44431
545325,Single-Family Detached,0.995742895,2064,3013.2,2,North,350.4,0.169767442,,20653.01138,5034.960986
545328,Single-Family Detached,0.871514547,1170.2,2398.2,1,South,105.4,0.090070073,,2282.144424,1854.553732
545406,Single-Family Detached,0.801044342,1850.6,4605.6,1,South,123.4,0.066681076,,5464.310104,4472.264531
545447,Mobile Home,0.871514547,1170.2,2398.2,1,North,140.4,0.119979491,,3910.44729,2725.854023
545469,Mobile Home,0.832924253,1376,3074,1,East,123.8,0.08997093,,13000.92575,2538.58161
545505,Single-Family Detached,0.801044342,1850.6,4605.6,1,Northeast,246.7,0.133308116,,3289.13662,7652.964856
545586,Single-Family Detached,0.99048919,1189,1506,2,East,107.2,0.090159798,,3650.49325,5538.750155
545615,Mobile Home,0.906940775,991.2,1872.2,1,West,59.4,0.059927361,,3146.997151,95.24809781
545636,20 to 49 Unit,0.962018974,563.3,563.3,3,Northeast,168.9,0.299840227,,2820.515979,2087.252161
545646,Single-Family Detached,0.995742895,2330,3467,2,North,166.4,0.071416309,,7963.62019,929.3283635
545659,Single-Family Detached,0.988418785,2355.6,3573.6,2,Southwest,330.5,0.140303957,,5724.850285,3162.236848
545675,Single-Family Detached,0.832924253,2027.8,4570.2,1,West,144.1,0.071062235,,5532.888734,8111.62108
545705,20 to 49 Unit,0.962018974,201.2,1339.2,3,North,36.2,0.179920477,,836.1317632,1878.292489
545731,Mobile Home,0.832924253,1376,3074,1,Northwest,247.6,0.17994186,,3412.519541,8293.911286
545743,Single-Family Detached,0.979627785,3085.8,4904.8,2,East,352,0.114070905,,11455.85506,1077.915396
545756,Single-Family Detached,0.871514547,1170.2,2398.2,1,South,175.4,0.149888908,,8967.095534,5054.303676
545775,20 to 49 Unit,0.910018263,174.3,1028.3,1,South,20.9,0.119908204,,981.495014,1853.96759
545836,Single-Family Detached,0.968042554,2946.8,4797.2,2,Northeast,407.6,0.138319533,,3115.052405,4227.843258
545884,Single-Family Detached,0.995742895,2512.8,3775,2,South,221.8,0.088268067,,7385.97711,2858.029076
545890,Single-Family Detached,0.832924253,2027.8,4570.2,1,South,180,0.088766151,,2647.017906,4749.509764
545901,Single-Family Detached,0.871514547,1340.8,2713.8,1,Northwest,70.2,0.052356802,,12252.42223,3685.954849
545912,Single-Family Detached,0.832924253,1625,3611,1,Southeast,149,0.091692308,,7828.221355,3350.388474
546005,Single-Family Detached,0.995742895,2064,3013.2,2,North,174.9,0.084738372,,9179.278989,3874.106477
546009,Single-Family Detached,0.968042554,3402.8,5575.2,2,North,235.8,0.069295874,,21877.46231,67.99248828
546016,Single-Family Detached,0.832924253,1611.8,3510.2,1,West,165.2,0.102494106,,5145.155708,4259.494934
546025,Single-Family Detached,0.906940775,1113.6,2098.6,1,South,178.4,0.160201149,,21415.87538,3065.816465
546049,3 or 4 Unit,0.99999585,764.5,1902.5,2,Northwest,137.6,0.17998692,,1878.585559,2358.342902
546074,20 to 49 Unit,0.875751516,487.9,1341.9,4,Northwest,43.9,0.089977454,,878.9201395,1380.950883
546105,Single-Family Detached,0.744529875,1921.2,5231.2,1,South,288.2,0.15001041,,2659.03382,5502.995485
546126,Single-Family Detached,0.871514547,1637.6,3332.5,1,Northeast,62.8,0.038348803,,7326.483683,3797.907998
546143,Single-Family Detached,0.871514547,1637.6,3332.5,1,West,125.4,0.076575476,,6021.731279,3768.893963
546146,3 or 4 Unit,0.962018974,1126.6,2264.6,3,West,202.8,0.180010652,,1273.686871,1515.470504
546171,2 Unit,0.989937806,833.4,1456.4,2,North,125,0.149988001,,1804.145508,2583.128412
546191,Single-Family Detached,0.988418785,2811.6,4512.6,2,South,189.9,0.067541613,,8776.599339,4846.809358
546217,Single-Family Detached,0.988418785,2204.2,3293.7,2,South,198.4,0.090009981,,5230.73246,5277.33076
546342,10 to 19 Unit,0.99999585,201.2,1339.2,2,West,30.2,0.150099404,,1246.431262,0
546424,Single-Family Detached,0.801044342,2265.2,5345.4,1,West,123.4,0.054476426,,2027.172592,4671.552858
546529,Single-Family Detached,0.988418785,2355.6,3573.6,2,East,330.5,0.140303957,,9443.629094,6554.827555
546531,Single-Family Detached,0.832924253,1376,3074,1,North,123.8,0.08997093,,1124.513696,3010.132962
546582,Single-Family Detached,0.832924253,1376,3074,1,West,247.6,0.17994186,,24584.26672,2736.990724
546588,Mobile Home,0.906940775,991.2,1872.2,1,Northwest,118.8,0.119854722,,1387.691517,3127.654461
546592,Single-Family Detached,0.988418785,2204.2,3293.7,2,North,132.3,0.060021777,,4391.376915,2472.933691
546604,Mobile Home,0.906940775,991.2,1872.2,1,North,297.4,0.300040355,,1820.264416,3433.620658
546700,10 to 19 Unit,0.997557105,487.9,1341.9,2,East,87.9,0.180159869,,740.0044522,1752.564999
546701,Single-Family Detached,0.979627785,2629.8,4126.8,2,North,219.7,0.083542475,,16518.07166,4101.822698
546705,Single-Family Detached,0.871514547,1340.8,2713.8,1,North,105.4,0.078609785,,583.5045008,3402.848196
546724,Mobile Home,0.937146424,840.8,1474.8,1,East,151.2,0.179828735,,2853.339939,3456.773273
546728,Single-Family Detached,0.832924253,2027.8,4570.2,1,Southeast,108,0.05325969,,19568.9415,3783.254445
546758,Single-Family Detached,0.871514547,1340.8,2713.8,1,West,175.4,0.130817422,,8621.271671,4430.062297
546825,Single-Family Detached,0.871514547,1340.8,2713.8,1,East,105.4,0.078609785,,18333.94001,6008.54308
546851,3 or 4 Unit,0.99999585,764.5,1902.5,2,Northwest,91.6,0.119816874,,2202.429093,95.24809781
546877,5 to 9 Unit,0.841018946,764.5,764.5,5,West,137.6,0.17998692,,3624.702996,2176.345767
546968,Single-Family Detached,0.801044342,1861.2,4297.4,1,South,187,0.100472813,,22183.13544,5932.637673
547001,3 or 4 Unit,0.997557105,662.2,1516.2,2,South,99.2,0.149803685,,940.7581353,1993.76249
547009,Single-Family Detached,0.832924253,2027.8,4570.2,1,East,108,0.05325969,,2791.501944,2741.093719
547015,Single-Family Detached,0.832924253,1611.8,3510.2,1,East,165.2,0.102494106,,12011.51781,7046.01467
547023,Single-Family Detached,0.744529875,1588.2,3438.6,1,Northeast,122.2,0.076942451,,17614.15746,2019.552745
547064,Single-Family Detached,0.801044342,2265.2,5345.4,1,South,411.2,0.181529225,,868.9557231,4935.609893
547112,Single-Family Attached,0.93833808,566.5,1191.5,1,East,85,0.150044131,,6551.896845,1623.320658
547144,Mobile Home,0.832924253,1376,3074,1,North,206.4,0.15,,2950.932605,4699.980752
547160,Single-Family Detached,0.871514547,1170.2,2398.2,1,West,175.4,0.149888908,,3401.08977,5615.827847
547260,20 to 49 Unit,0.962018974,201.2,1339.2,3,Southwest,24.1,0.119781312,,2003.140765,1404.103497
547288,Single-Family Detached,0.832924253,1376,3074,1,West,123.8,0.08997093,,38706.48238,3369.438094
547297,Single-Family Detached,0.871514547,1340.8,2713.8,1,Southwest,105.4,0.078609785,,16154.9566,2524.514198
